category,category_url,title,year,technique,size,location,image_url,detail_url,raw_cells,artist_name,letter,works_url,year_clean,korszak
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Apám 1919 Olaj, vászon, 108 x 98 cm Magántulajdon",1919,"Olaj, vászon",108 x 98 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano101.jpg,," | Apám 1919 Olaj, vászon, 108 x 98 cm Magántulajdon | 752*825 16 millió szín 88 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1919,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Idrányi Tibor arcképe 1919 Olaj, vászon, 140 x 70 cm Magántulajdon",1919,"Olaj, vászon",140 x 70 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano102.jpg,," | Idrányi Tibor arcképe 1919 Olaj, vászon, 140 x 70 cm Magántulajdon | 585*1179 16 millió szín 143 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1919,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Férfi portré 1920 körül Olaj, karton, 71 x 58 cm Magántulajdon",1920,"Olaj, karton",71 x 58 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano103.jpg,," | Férfi portré 1920 körül Olaj, karton, 71 x 58 cm Magántulajdon | 695*854 16 millió szín 85 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Önarckép 1920 Olaj, vászon, 83 x 59 cm Magántulajdon",1920,"Olaj, vászon",83 x 59 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano104.jpg,," | Önarckép 1920 Olaj, vászon, 83 x 59 cm Magántulajdon | 628*900 16 millió szín 80 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Kompozíció (Eremiták) 1920 körül Olaj, lemezpapír, 46 x 66 cm Magántulajdon",1920,Olaj,46 x 66 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano105.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano105.html," | Kompozíció (Eremiták) 1920 körül Olaj, lemezpapír, 46 x 66 cm Magántulajdon | 900*614 16 millió szín 116 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Barettes önarckép 1920 körül Olaj, vászon, 81 x 60 cm Magántulajdon",1920,"Olaj, vászon",81 x 60 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano106.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano106.html," | Barettes önarckép 1920 körül Olaj, vászon, 81 x 60 cm Magántulajdon | 659*808 16 millió szín 67 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Akttanulmány 1921 Olaj, vászon, 88 x 49 cm Damjanich János Múzeum, Szolnok",1921,"Olaj, vászon",88 x 49 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano107.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano107.html," | Akttanulmány 1921 Olaj, vászon, 88 x 49 cm Damjanich János Múzeum, Szolnok | 489*900 16 millió szín 61 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Nõi akt (Akttanulmány) 1921 Olaj, vászon, 89 x 101,5 cm Galéria Umenia Nové Zámky, Érsekújvár",1921,"Olaj, vászon","89 x 101,5 cm",,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano108.jpg,," | Nõi akt (Akttanulmány) 1921 Olaj, vászon, 89 x 101,5 cm Galéria Umenia Nové Zámky, Érsekújvár | 785*696 16 millió szín 74 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Hátakt (Ülõ akt; Akttanulmány) 1920-21 körül Olaj, vászon, 88 x 120 cm Magántulajdon",1920,"Olaj, vászon",88 x 120 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano109.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano109.html," | Hátakt (Ülõ akt; Akttanulmány) 1920-21 körül Olaj, vászon, 88 x 120 cm Magántulajdon | 900*654 16 millió szín 95 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Nõi aktok 1921 Olaj, vászon, 109 x 103 cm Magántulajdon",1921,"Olaj, vászon",109 x 103 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano110.jpg,," | Nõi aktok 1921 Olaj, vászon, 109 x 103 cm Magántulajdon | 729*774 16 millió szín 138 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Park 1921 körül Olaj, vászon, 74 x 100,5 cm Városi Galéria, Érsekújvár",1921,"Olaj, vászon","74 x 100,5 cm",,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano111.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano111.html," | Park 1921 körül Olaj, vászon, 74 x 100,5 cm Városi Galéria, Érsekújvár | 970*647 16 millió szín 133 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Kovács János Dr. arcképe 1921 Olaj, vászon, 95 x 65 cm Magántulajdon",1921,"Olaj, vászon",95 x 65 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano112.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano112.html," | Kovács János Dr. arcképe 1921 Olaj, vászon, 95 x 65 cm Magántulajdon | 664*930 16 millió szín 112 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Aktok tájban 1921 Olaj, lemezpapír, kartonon, 52 x 38,5 cm Magyar Nemzeti Galéria, Budapest",1921,Olaj,"52 x 38,5 cm",Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano113.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/abano113.html," | Aktok tájban 1921 Olaj, lemezpapír, kartonon, 52 x 38,5 cm Magyar Nemzeti Galéria, Budapest | 626*862 16 millió szín 158 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1921,1901-1950
Festmények 1921-ig,https://www.hung-art.hu/magyar/a/aba_nova/muvek/1/index.html,"Táj kecskével 1920-as évek Olaj, vászon, 50 x 40 cm Magántulajdon",1920,"Olaj, vászon",50 x 40 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/1/abano114.jpg,," | Táj kecskével 1920-as évek Olaj, vászon, 50 x 40 cm Magántulajdon | 679*880 16 millió szín 130 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1920,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Hanák József arcképe 1922 Olaj, vászon, 95 x 75 cm Magántulajdon",1922,"Olaj, vászon",95 x 75 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano201.jpg,," | Hanák József arcképe 1922 Olaj, vászon, 95 x 75 cm Magántulajdon | 798*1034 16 millió szín 130 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1922,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Golgotha 1922 körül Olaj, vászon, 73 x 98 cm Damjanich János Múzeum, Szolnok",1922,"Olaj, vászon",73 x 98 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano202.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/abano202.html," | Golgotha 1922 körül Olaj, vászon, 73 x 98 cm Damjanich János Múzeum, Szolnok | 851*635 16 millió szín 103 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1922,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Fürdõzõ nõk 1922 körül Olaj, vászon, 140 x 112 cm Magántulajdon",1922,"Olaj, vászon",140 x 112 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano203.jpg,," | Fürdõzõ nõk 1922 körül Olaj, vászon, 140 x 112 cm Magántulajdon | 721*900 16 millió szín 99 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1922,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Csendélet 1923 körül Olaj, fa, 48 x 31,5 cm Magántulajdon",1923,"Olaj, fa","48 x 31,5 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano204.jpg,," | Csendélet 1923 körül Olaj, fa, 48 x 31,5 cm Magántulajdon | 662*1010 16 millió szín 106 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1923,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Kosztolányi Dezsõné fiával, Ádámmal 1923 Olaj, vászon, 140 x 116,5 cm Magántulajdon",1923,"Olaj, vászon","140 x 116,5 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano205.jpg,," | Kosztolányi Dezsõné fiával, Ádámmal 1923 Olaj, vászon, 140 x 116,5 cm Magántulajdon | 790*987 16 millió szín 105 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1923,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Eta mosdik 1924 Olaj, vászon, 102 x 74 cm Magyar Nemzeti Galéria, Budapest",1924,"Olaj, vászon",102 x 74 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano206.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/abano206.html," | Eta mosdik 1924 Olaj, vászon, 102 x 74 cm Magyar Nemzeti Galéria, Budapest | 706*947 16 millió szín 85 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1924,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Fürdetés (Család) 1924 Olaj, vászon, 89 x 160 cm Magántulajdon",1924,"Olaj, vászon",89 x 160 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano207.jpg,," | Fürdetés (Család) 1924 Olaj, vászon, 89 x 160 cm Magántulajdon | 1256*702 16 millió szín 94 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1924,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Fahordás 1924 Olaj, vászon, 90 x 110 cm Magyar Nemzeti Galéria, Budapest",1924,"Olaj, vászon",90 x 110 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano208.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/abano208.html," | Fahordás 1924 Olaj, vászon, 90 x 110 cm Magyar Nemzeti Galéria, Budapest | 900*737 16 millió szín 140 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1924,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Fürdõzõk 1924 körül Olaj, vászon, 90 x 115 cm Magántulajdon",1924,"Olaj, vászon",90 x 115 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano209.jpg,," | Fürdõzõk 1924 körül Olaj, vászon, 90 x 115 cm Magántulajdon | 828*664 16 millió szín 131 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1924,1901-1950
Festmények 1922-24 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/2/index.html,"Tájkép 1924 körül Olaj, vászon, 75,5 x 91,5 cm Magántulajdon",1924,"Olaj, vászon","75,5 x 91,5 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/2/abano210.jpg,," | Tájkép 1924 körül Olaj, vászon, 75,5 x 91,5 cm Magántulajdon | 945*776 16 millió szín 140 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1924,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Felsõbánya 1925 Olaj, vászon, 120 x 91,5 cm Magántulajdon",1925,"Olaj, vászon","120 x 91,5 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano301.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano301.html," | Felsõbánya 1925 Olaj, vászon, 120 x 91,5 cm Magántulajdon | 743*993 16 millió szín 163 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1925,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Felsõbánya 1925 Olaj, vászon, 68 x 94 cm Janus Pannonius Múzeum, Pécs",1925,"Olaj, vászon",68 x 94 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano302.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano302.html," | Felsõbánya 1925 Olaj, vászon, 68 x 94 cm Janus Pannonius Múzeum, Pécs | 900*636 16 millió szín 98 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1925,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Ivók (Borozók) 1925 körül Olaj, vászon, 48,5 x 70 cm Magántulajdon",1925,"Olaj, vászon","48,5 x 70 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano303.jpg,," | Ivók (Borozók) 1925 körül Olaj, vászon, 48,5 x 70 cm Magántulajdon | 945*649 16 millió szín 113 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1925,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Fésülködés (Fésülködõ nõ; A mûvész felesége) 1925 Olaj, vászon, 101 x 120 cm Magántulajdon",1925,"Olaj, vászon",101 x 120 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano304.jpg,," | Fésülködés (Fésülködõ nõ; A mûvész felesége) 1925 Olaj, vászon, 101 x 120 cm Magántulajdon | 900*755 16 millió szín 106 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1925,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Kettõs arckép (A mûvész és felesége) 1925 Olaj, vászon, 88 x 121 cm Magyar Nemzeti Galéria, Budapest",1925,"Olaj, vászon",88 x 121 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano305.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano305.html," | Kettõs arckép (A mûvész és felesége) 1925 Olaj, vászon, 88 x 121 cm Magyar Nemzeti Galéria, Budapest | 900*656 16 millió szín 99 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1925,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Pipás önarckép 1926 Olaj, vászon, 91 x 55,5 cm Magyar Nemzeti Galéria, Budapest",1926,"Olaj, vászon","91 x 55,5 cm",Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano306.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano306.html," | Pipás önarckép 1926 Olaj, vászon, 91 x 55,5 cm Magyar Nemzeti Galéria, Budapest | 545*900 16 millió szín 110 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1926,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Uzsonna a nyári kertben (Anya gyermeke) 1926 Olaj, vászon, 110,5 x 120 cm Magántulajdon",1926,"Olaj, vászon","110,5 x 120 cm",Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano307.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano307.html," | Uzsonna a nyári kertben (Anya gyermeke) 1926 Olaj, vászon, 110,5 x 120 cm Magántulajdon | 900*831 16 millió szín 164 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1926,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Köszörûs 1927 Olaj, vászon, 134 x 93,5 cm Szent István Király Múzeum, Székesfehérvár",1927,"Olaj, vászon","134 x 93,5 cm",,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano308.jpg,," | Köszörûs 1927 Olaj, vászon, 134 x 93,5 cm Szent István Király Múzeum, Székesfehérvár | 633*900 16 millió szín 94 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Konyha (Konyhában, Szobabelsõ) 1927 körül Olaj, vászon, 116 x 100 cm Magyar Nemzeti Galéria, Budapest",1927,"Olaj, vászon",116 x 100 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano309.jpg,," | Konyha (Konyhában, Szobabelsõ) 1927 körül Olaj, vászon, 116 x 100 cm Magyar Nemzeti Galéria, Budapest | 679*779 16 millió szín 121 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Zugligeti részlet (Kocsmaudvar) 1926 körül Olaj, vászon, 84 x 59 cm Magyar Nemzeti Galéria, Budapest",1926,"Olaj, vászon",84 x 59 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano310.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano310.html," | Zugligeti részlet (Kocsmaudvar) 1926 körül Olaj, vászon, 84 x 59 cm Magyar Nemzeti Galéria, Budapest | 640*900 16 millió szín 121 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1926,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Szt. Ferenc a madaraknak prédikál 1926 Olaj, vászon, 122 x 54,7 cm Magyar Nemzeti Galéria, Budapest",1926,"Olaj, vászon","122 x 54,7 cm",Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano311.jpg,," | Szt. Ferenc a madaraknak prédikál 1926 Olaj, vászon, 122 x 54,7 cm Magyar Nemzeti Galéria, Budapest | 465*1054 16 millió szín 118 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1926,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Fatelep (Építkezés) 1927 Olaj, vászon, 125 x 100 cm Móra Ferenc Múzeum, Szeged",1927,"Olaj, vászon",125 x 100 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano312.jpg,," | Fatelep (Építkezés) 1927 Olaj, vászon, 125 x 100 cm Móra Ferenc Múzeum, Szeged | 763*876 16 millió szín 155 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Gémeskút (Itatás gémeskútnál) 1927 körül Olaj, vászon, 60 x 50 cm Janus Pannonius Múzeum, Pécs",1927,"Olaj, vászon",60 x 50 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano313.jpg,," | Gémeskút (Itatás gémeskútnál) 1927 körül Olaj, vászon, 60 x 50 cm Janus Pannonius Múzeum, Pécs | 703*860 16 millió szín 127 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Kubikosok 1927 Olaj, vászon, 58 x 60 cm Türr István Múzeum, Baja",1927,"Olaj, vászon",58 x 60 cm,,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano314.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano314.html," | Kubikosok 1927 Olaj, vászon, 58 x 60 cm Türr István Múzeum, Baja | 900*861 16 millió szín 148 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Homokbánya (Igal) 1927 Olaj, vászon, 96 x 69 cm Magántulajdon",1927,"Olaj, vászon",96 x 69 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano315.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano315.html," | Homokbánya (Igal) 1927 Olaj, vászon, 96 x 69 cm Magántulajdon | 601*834 16 millió szín 127 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Kubikusok 1927 Olaj, vászon, 82 x 71 cm Magántulajdon",1927,"Olaj, vászon",82 x 71 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano316.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano316.html," | Kubikusok 1927 Olaj, vászon, 82 x 71 cm Magántulajdon | 678*778 16 millió szín 161 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Fény 1926 Olaj, vászon, 192 x 116 cm Magántulajdon",1926,"Olaj, vászon",192 x 116 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano317.jpg,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/abano317.html," | Fény 1926 Olaj, vászon, 192 x 116 cm Magántulajdon | 576*998 16 millió szín 117 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1926,1901-1950
Festmények 1925-27 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/3/index.html,"Kubikusok 1927 Olaj, vászon, 77 x 80,5 cm Magyar Nemzeti Galéria, Budapest",1927,"Olaj, vászon","77 x 80,5 cm",Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/3/abano318.jpg,," | Kubikusok 1927 Olaj, vászon, 77 x 80,5 cm Magyar Nemzeti Galéria, Budapest | 976*750 16 millió szín 182 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1927,1901-1950
Festmények 1928-30 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/4/index.html,"Térzene 1929 Olaj, vászon, 186 x 118 cm Magyar Nemzeti Galéria, Budapest",1929,"Olaj, vászon",186 x 118 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/a/aba_nova/muvek/4/abano401.jpg,," | Térzene 1929 Olaj, vászon, 186 x 118 cm Magyar Nemzeti Galéria, Budapest | 558*888 16 millió szín 93 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1929,1901-1950
Festmények 1928-30 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/4/index.html,"Laura I. 1929 Olajtempera, vászon, 94 x 78 cm Magántulajdon",1929,Olaj,94 x 78 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/4/abano402.jpg,," | Laura I. 1929 Olajtempera, vászon, 94 x 78 cm Magántulajdon | 568*863 16 millió szín 105 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1929,1901-1950
Festmények 1928-30 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/4/index.html,"Cefalu 1930 Tempera, fa, 110 x 130 cm Magántulajdon",1930,Tempera,110 x 130 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/4/abano403.jpg,," | Cefalu 1930 Tempera, fa, 110 x 130 cm Magántulajdon | 716*678 16 millió szín 127 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1930,1901-1950
Festmények 1928-30 között,https://www.hung-art.hu/magyar/a/aba_nova/muvek/4/index.html,"Cirkusz 1930 Tempera, fa, 61 x 80 cm Magántulajdon",1930,Tempera,61 x 80 cm,Magántulajdon,https://www.hung-art.hu/kep/a/aba_nova/muvek/4/abano404.jpg,," | Cirkusz 1930 Tempera, fa, 61 x 80 cm Magántulajdon | 900*662 16 millió szín 131 Kb | ",ABA-NOVÁK Vilmos,A,https://www.hung-art.hu/magyar/a/aba_nova/muvek/index.html,1930,1901-1950
